token	declaring_type	field	attributes
0x0400143C	StardewValley.Game1	loadingMode	Public, Static, Literal, HasDefault
0x0400143D	StardewValley.Game1	saveMode	Public, Static, Literal, HasDefault
0x0400143E	StardewValley.Game1	saveCompleteMode	Public, Static, Literal, HasDefault
0x0400143F	StardewValley.Game1	selectGameScreen	Public, Static, Literal, HasDefault
0x04001440	StardewValley.Game1	creditsMode	Public, Static, Literal, HasDefault
0x04001441	StardewValley.Game1	errorLogMode	Public, Static, Literal, HasDefault
0x04001442	StardewValley.Game1	GameAssemblyName	Public, Static, InitOnly
0x04001443	StardewValley.Game1	version	Public, Static, InitOnly
0x04001444	StardewValley.Game1	versionLabel	Public, Static, InitOnly
0x04001445	StardewValley.Game1	versionBuildNumber	Public, Static, InitOnly
0x04001446	StardewValley.Game1	keyPollingThreshold	Public, Static, Literal, HasDefault
0x04001447	StardewValley.Game1	toolHoldPerPowerupLevel	Public, Static, Literal, HasDefault
0x04001448	StardewValley.Game1	startingMusicVolume	Public, Static, Literal, HasDefault
0x04001449	StardewValley.Game1	xTileContent	Public
0x0400144A	StardewValley.Game1	morningSongPlayAction	Public, Static
0x0400144B	StardewValley.Game1	_temporaryContent	Assembly, Static
0x0400144C	StardewValley.Game1	FinishedIncrementalLoad	Private, Static
0x0400144D	StardewValley.Game1	FinishedFirstLoadContent	Private, Static
0x0400144E	StardewValley.Game1	FinishedFirstInitSounds	Private, Static
0x0400144F	StardewValley.Game1	FinishedFirstInitSerializers	Private, Static
0x04001450	StardewValley.Game1	LoadContentEnumerator	Private, Static
0x04001451	StardewValley.Game1	graphics	Public, Static
0x04001452	StardewValley.Game1	content	Public, Static
0x04001453	StardewValley.Game1	spriteBatch	Public, Static
0x04001454	StardewValley.Game1	RenderLock	Public, Static, InitOnly
0x04001455	StardewValley.Game1	MusicDuckTimer	Public, Static
0x04001456	StardewValley.Game1	oldPadState	Public, Static
0x04001457	StardewValley.Game1	thumbStickSensitivity	Public, Static
0x04001458	StardewValley.Game1	runThreshold	Public, Static
0x04001459	StardewValley.Game1	rightStickHoldTime	Public, Static
0x0400145A	StardewValley.Game1	emoteMenuShowTime	Public, Static
0x0400145B	StardewValley.Game1	nextFarmerWarpOffsetX	Public, Static
0x0400145C	StardewValley.Game1	nextFarmerWarpOffsetY	Public, Static
0x0400145D	StardewValley.Game1	oldKBState	Public, Static
0x0400145E	StardewValley.Game1	oldMouseState	Public, Static
0x0400145F	StardewValley.Game1	keyboardFocusInstance	Public, Static
0x04001460	StardewValley.Game1	_player	Assembly, Static
0x04001461	StardewValley.Game1	serverHost	Public, Static
0x04001462	StardewValley.Game1	_isWarping	Assembly, Static
0x04001463	StardewValley.Game1	hasLocalClientsOnly	Public, Static
0x04001464	StardewValley.Game1	_instanceIsPlayingBackgroundMusic	Family
0x04001465	StardewValley.Game1	_instanceIsPlayingOutdoorsAmbience	Family
0x04001466	StardewValley.Game1	_instanceIsPlayingNightAmbience	Family
0x04001467	StardewValley.Game1	_instanceIsPlayingTownMusic	Family
0x04001468	StardewValley.Game1	_instanceIsPlayingMorningSong	Family
0x04001469	StardewValley.Game1	isUsingBackToFrontSorting	Public, Static
0x0400146A	StardewValley.Game1	_debugStringBuilder	Assembly, Static
0x0400146B	StardewValley.Game1	debugTimings	Assembly, Static, InitOnly
0x0400146C	StardewValley.Game1	_locationLookup	Public, Static
0x0400146D	StardewValley.Game1	_locations	Public, InitOnly
0x0400146E	StardewValley.Game1	asianSpacingRegex	Public, Static
0x0400146F	StardewValley.Game1	defaultDeviceViewport	Public, Static
0x04001470	StardewValley.Game1	locationRequest	Public, Static
0x04001471	StardewValley.Game1	warpingForForcedRemoteEvent	Public, Static
0x04001472	StardewValley.Game1	_PreviousNonNullLocation	Assembly, Static
0x04001473	StardewValley.Game1	instanceGameLocation	Public
0x04001474	StardewValley.Game1	mapDisplayDevice	Public, Static
0x04001475	StardewValley.Game1	viewport	Public, Static
0x04001476	StardewValley.Game1	uiViewport	Public, Static
0x04001477	StardewValley.Game1	objectSpriteSheet	Public, Static
0x04001478	StardewValley.Game1	cropSpriteSheet	Public, Static
0x04001479	StardewValley.Game1	emoteSpriteSheet	Public, Static
0x0400147A	StardewValley.Game1	debrisSpriteSheet	Public, Static
0x0400147B	StardewValley.Game1	rainTexture	Public, Static
0x0400147C	StardewValley.Game1	bigCraftableSpriteSheet	Public, Static
0x0400147D	StardewValley.Game1	buffsIcons	Public, Static
0x0400147E	StardewValley.Game1	daybg	Public, Static
0x0400147F	StardewValley.Game1	nightbg	Public, Static
0x04001480	StardewValley.Game1	menuTexture	Public, Static
0x04001481	StardewValley.Game1	uncoloredMenuTexture	Public, Static
0x04001482	StardewValley.Game1	lantern	Public, Static
0x04001483	StardewValley.Game1	windowLight	Public, Static
0x04001484	StardewValley.Game1	sconceLight	Public, Static
0x04001485	StardewValley.Game1	cauldronLight	Public, Static
0x04001486	StardewValley.Game1	shadowTexture	Public, Static
0x04001487	StardewValley.Game1	mouseCursors	Public, Static
0x04001488	StardewValley.Game1	mouseCursors2	Public, Static
0x04001489	StardewValley.Game1	mouseCursors_1_6	Public, Static
0x0400148A	StardewValley.Game1	giftboxTexture	Public, Static
0x0400148B	StardewValley.Game1	controllerMaps	Public, Static
0x0400148C	StardewValley.Game1	indoorWindowLight	Public, Static
0x0400148D	StardewValley.Game1	animations	Public, Static
0x0400148E	StardewValley.Game1	concessionsSpriteSheet	Public, Static
0x0400148F	StardewValley.Game1	birdsSpriteSheet	Public, Static
0x04001490	StardewValley.Game1	objectSpriteSheet_2	Public, Static
0x04001491	StardewValley.Game1	bobbersTexture	Public, Static
0x04001492	StardewValley.Game1	npcDialogues	Public, Static
0x04001493	StardewValley.Game1	_farmerShadows	Family, InitOnly
0x04001494	StardewValley.Game1	morningQueue	Public, Static
0x04001495	StardewValley.Game1	hooks	FamORAssem, Static
0x04001496	StardewValley.Game1	input	Public, Static
0x04001497	StardewValley.Game1	inputSimulator	Assembly, Static
0x04001498	StardewValley.Game1	concessionsSpriteSheetName	Public, Static, Literal, HasDefault
0x04001499	StardewValley.Game1	cropSpriteSheetName	Public, Static, Literal, HasDefault
0x0400149A	StardewValley.Game1	objectSpriteSheetName	Public, Static, Literal, HasDefault
0x0400149B	StardewValley.Game1	animationsName	Public, Static, Literal, HasDefault
0x0400149C	StardewValley.Game1	mouseCursorsName	Public, Static, Literal, HasDefault
0x0400149D	StardewValley.Game1	mouseCursors2Name	Public, Static, Literal, HasDefault
0x0400149E	StardewValley.Game1	mouseCursors1_6Name	Public, Static, Literal, HasDefault
0x0400149F	StardewValley.Game1	giftboxName	Public, Static, Literal, HasDefault
0x040014A0	StardewValley.Game1	toolSpriteSheetName	Public, Static, Literal, HasDefault
0x040014A1	StardewValley.Game1	bigCraftableSpriteSheetName	Public, Static, Literal, HasDefault
0x040014A2	StardewValley.Game1	debrisSpriteSheetName	Public, Static, Literal, HasDefault
0x040014A3	StardewValley.Game1	parrotSheetName	Public, Static, Literal, HasDefault
0x040014A4	StardewValley.Game1	hatsSheetName	Public, Static, Literal, HasDefault
0x040014A5	StardewValley.Game1	bobbersTextureName	Public, Static, Literal, HasDefault
0x040014A6	StardewValley.Game1	_toolSpriteSheet	Assembly, Static
0x040014A7	StardewValley.Game1	crabPotOverlayTiles	Public, Static
0x040014A8	StardewValley.Game1	_setSaveName	Assembly, Static
0x040014A9	StardewValley.Game1	_currentSaveName	Assembly, Static
0x040014AA	StardewValley.Game1	mailDeliveredFromMailForTomorrow	Public, Static
0x040014AB	StardewValley.Game1	_lightmap	Assembly, Static
0x040014AC	StardewValley.Game1	dynamicPixelRects	Public, Static
0x040014AD	StardewValley.Game1	fadeToBlackRect	Public, Static
0x040014AE	StardewValley.Game1	staminaRect	Public, Static
0x040014AF	StardewValley.Game1	lightingRect	Public, Static
0x040014B0	StardewValley.Game1	dialogueFont	Public, Static
0x040014B1	StardewValley.Game1	smallFont	Public, Static
0x040014B2	StardewValley.Game1	tinyFont	Public, Static
0x040014B3	StardewValley.Game1	screenGlowAlpha	Public, Static
0x040014B4	StardewValley.Game1	flashAlpha	Public, Static
0x040014B5	StardewValley.Game1	noteBlockTimer	Public, Static
0x040014B6	StardewValley.Game1	currentGemBirdIndex	Public, Static
0x040014B7	StardewValley.Game1	newGameSetupOptions	Public
0x040014B8	StardewValley.Game1	dialogueUp	Public, Static
0x040014B9	StardewValley.Game1	dialogueTyping	Public, Static
0x040014BA	StardewValley.Game1	isQuestion	Public, Static
0x040014BB	StardewValley.Game1	newDay	Public, Static
0x040014BC	StardewValley.Game1	eventUp	Public, Static
0x040014BD	StardewValley.Game1	viewportFreeze	Public, Static
0x040014BE	StardewValley.Game1	eventOver	Public, Static
0x040014BF	StardewValley.Game1	screenGlow	Public, Static
0x040014C0	StardewValley.Game1	screenGlowHold	Public, Static
0x040014C1	StardewValley.Game1	screenGlowUp	Public, Static
0x040014C2	StardewValley.Game1	killScreen	Public, Static
0x040014C3	StardewValley.Game1	messagePause	Public, Static
0x040014C4	StardewValley.Game1	weddingToday	Public, Static
0x040014C5	StardewValley.Game1	exitToTitle	Public, Static
0x040014C6	StardewValley.Game1	debugMode	Public, Static
0x040014C7	StardewValley.Game1	displayHUD	Public, Static
0x040014C8	StardewValley.Game1	displayFarmer	Public, Static
0x040014C9	StardewValley.Game1	dialogueButtonShrinking	Public, Static
0x040014CA	StardewValley.Game1	drawLighting	Public, Static
0x040014CB	StardewValley.Game1	quit	Public, Static
0x040014CC	StardewValley.Game1	drawGrid	Public, Static
0x040014CD	StardewValley.Game1	freezeControls	Public, Static
0x040014CE	StardewValley.Game1	saveOnNewDay	Public, Static
0x040014CF	StardewValley.Game1	panMode	Public, Static
0x040014D0	StardewValley.Game1	showingEndOfNightStuff	Public, Static
0x040014D1	StardewValley.Game1	wasRainingYesterday	Public, Static
0x040014D2	StardewValley.Game1	hasLoadedGame	Public, Static
0x040014D3	StardewValley.Game1	isActionAtCurrentCursorTile	Public, Static
0x040014D4	StardewValley.Game1	isInspectionAtCurrentCursorTile	Public, Static
0x040014D5	StardewValley.Game1	isSpeechAtCurrentCursorTile	Public, Static
0x040014D6	StardewValley.Game1	paused	Public, Static
0x040014D7	StardewValley.Game1	isTimePaused	Public, Static
0x040014D8	StardewValley.Game1	frameByFrame	Public, Static
0x040014D9	StardewValley.Game1	lastCursorMotionWasMouse	Public, Static
0x040014DA	StardewValley.Game1	showingHealth	Public, Static
0x040014DB	StardewValley.Game1	cabinsSeparate	Public, Static
0x040014DC	StardewValley.Game1	showingHealthBar	Public, Static
0x040014DD	StardewValley.Game1	hasStartedDay	Public, Static
0x040014DE	StardewValley.Game1	eventsSeenSinceLastLocationChange	Public, Static
0x040014DF	StardewValley.Game1	hasApplied1_3_UpdateChanges	Assembly, Static
0x040014E0	StardewValley.Game1	hasApplied1_4_UpdateChanges	Assembly, Static
0x040014E1	StardewValley.Game1	postExitToTitleCallback	Assembly, Static
0x040014E2	StardewValley.Game1	_lastUsedDisplay	Family
0x040014E3	StardewValley.Game1	wasAskedLeoMemory	Public
0x040014E4	StardewValley.Game1	controllerSlingshotSafeTime	Public
0x040014E5	StardewValley.Game1	bundleType	Public, Static
0x040014E6	StardewValley.Game1	isRaining	Public, Static
0x040014E7	StardewValley.Game1	isSnowing	Public, Static
0x040014E8	StardewValley.Game1	isLightning	Public, Static
0x040014E9	StardewValley.Game1	isDebrisWeather	Public, Static
0x040014EA	StardewValley.Game1	_isGreenRain	Assembly, Static
0x040014EB	StardewValley.Game1	wasGreenRain	Assembly, Static
0x040014EC	StardewValley.Game1	greenRainNeedsCleanup	Assembly, Static
0x040014ED	StardewValley.Game1	debrisWeatherSeason	Public, Static
0x040014EE	StardewValley.Game1	weatherForTomorrow	Public, Static
0x040014EF	StardewValley.Game1	zoomModifier	Public
0x040014F0	StardewValley.Game1	screenFade	Assembly, Static
0x040014F1	StardewValley.Game1	season	Public, Static
0x040014F2	StardewValley.Game1	bannedUsers	Public, Static
0x040014F3	StardewValley.Game1	_debugOutputLock	Assembly, Static
0x040014F4	StardewValley.Game1	_debugOutput	Assembly, Static
0x040014F5	StardewValley.Game1	requestedMusicTrack	Public, Static
0x040014F6	StardewValley.Game1	messageAfterPause	Public, Static
0x040014F7	StardewValley.Game1	samBandName	Public, Static
0x040014F8	StardewValley.Game1	loadingMessage	Public, Static
0x040014F9	StardewValley.Game1	errorMessage	Public, Static
0x040014FA	StardewValley.Game1	_instanceRequestedMusicTracks	Family
0x040014FB	StardewValley.Game1	_instanceActiveMusicContext	Family
0x040014FC	StardewValley.Game1	requestedMusicTrackOverrideable	Public, Static
0x040014FD	StardewValley.Game1	currentTrackOverrideable	Public, Static
0x040014FE	StardewValley.Game1	requestedMusicDirty	Public, Static
0x040014FF	StardewValley.Game1	_useUnscaledLighting	Family
0x04001500	StardewValley.Game1	_didInitiateItemStow	Public
0x04001501	StardewValley.Game1	instanceIsOverridingTrack	Public
0x04001502	StardewValley.Game1	_shortDayDisplayName	Private, Static
0x04001503	StardewValley.Game1	currentObjectDialogue	Public, Static
0x04001504	StardewValley.Game1	worldStateIDs	Public, Static
0x04001505	StardewValley.Game1	questionChoices	Public, Static
0x04001506	StardewValley.Game1	xLocationAfterWarp	Public, Static
0x04001507	StardewValley.Game1	yLocationAfterWarp	Public, Static
0x04001508	StardewValley.Game1	gameTimeInterval	Public, Static
0x04001509	StardewValley.Game1	currentQuestionChoice	Public, Static
0x0400150A	StardewValley.Game1	currentDialogueCharacterIndex	Public, Static
0x0400150B	StardewValley.Game1	dialogueTypingInterval	Public, Static
0x0400150C	StardewValley.Game1	dayOfMonth	Public, Static
0x0400150D	StardewValley.Game1	year	Public, Static
0x0400150E	StardewValley.Game1	timeOfDay	Public, Static
0x0400150F	StardewValley.Game1	timeOfDayAfterFade	Public, Static
0x04001510	StardewValley.Game1	dialogueWidth	Public, Static
0x04001511	StardewValley.Game1	facingDirectionAfterWarp	Public, Static
0x04001512	StardewValley.Game1	mouseClickPolling	Public, Static
0x04001513	StardewValley.Game1	gamePadXButtonPolling	Public, Static
0x04001514	StardewValley.Game1	gamePadAButtonPolling	Public, Static
0x04001515	StardewValley.Game1	weatherIcon	Public, Static
0x04001516	StardewValley.Game1	hitShakeTimer	Public, Static
0x04001517	StardewValley.Game1	staminaShakeTimer	Public, Static
0x04001518	StardewValley.Game1	pauseThenDoFunctionTimer	Public, Static
0x04001519	StardewValley.Game1	cursorTileHintCheckTimer	Public, Static
0x0400151A	StardewValley.Game1	timerUntilMouseFade	Public, Static
0x0400151B	StardewValley.Game1	whichFarm	Public, Static
0x0400151C	StardewValley.Game1	startingCabins	Public, Static
0x0400151D	StardewValley.Game1	whichModFarm	Public, Static
0x0400151E	StardewValley.Game1	startingGameSeed	Public, Static
0x0400151F	StardewValley.Game1	elliottPiano	Public, Static
0x04001520	StardewValley.Game1	viewportClampArea	Public, Static
0x04001521	StardewValley.Game1	lastAppliedSaveFix	Public, Static
0x04001522	StardewValley.Game1	eveningColor	Public, Static
0x04001523	StardewValley.Game1	unselectedOptionColor	Public, Static
0x04001524	StardewValley.Game1	screenGlowColor	Public, Static
0x04001525	StardewValley.Game1	currentSpeaker	Public, Static
0x04001526	StardewValley.Game1	random	Public, Static
0x04001527	StardewValley.Game1	recentMultiplayerRandom	Public, Static
0x04001528	StardewValley.Game1	achievements	Public, Static
0x04001529	StardewValley.Game1	bigCraftableData	Public, Static
0x0400152A	StardewValley.Game1	buildingData	Public, Static
0x0400152B	StardewValley.Game1	characterData	Public, Static
0x0400152C	StardewValley.Game1	cropData	Public, Static
0x0400152D	StardewValley.Game1	farmAnimalData	Public, Static
0x0400152E	StardewValley.Game1	floorPathData	Public, Static
0x0400152F	StardewValley.Game1	fruitTreeData	Public, Static
0x04001530	StardewValley.Game1	jukeboxTrackData	Public, Static
0x04001531	StardewValley.Game1	locationData	Public, Static
0x04001532	StardewValley.Game1	locationContextData	Public, Static
0x04001533	StardewValley.Game1	NPCGiftTastes	Public, Static
0x04001534	StardewValley.Game1	objectData	Public, Static
0x04001535	StardewValley.Game1	pantsData	Public, Static
0x04001536	StardewValley.Game1	petData	Public, Static
0x04001537	StardewValley.Game1	shirtData	Public, Static
0x04001538	StardewValley.Game1	toolData	Public, Static
0x04001539	StardewValley.Game1	weaponData	Public, Static
0x0400153A	StardewValley.Game1	hudMessages	Public, Static
0x0400153B	StardewValley.Game1	musicPlayerVolume	Public, Static
0x0400153C	StardewValley.Game1	ambientPlayerVolume	Public, Static
0x0400153D	StardewValley.Game1	pauseAccumulator	Public, Static
0x0400153E	StardewValley.Game1	pauseTime	Public, Static
0x0400153F	StardewValley.Game1	upPolling	Public, Static
0x04001540	StardewValley.Game1	downPolling	Public, Static
0x04001541	StardewValley.Game1	rightPolling	Public, Static
0x04001542	StardewValley.Game1	leftPolling	Public, Static
0x04001543	StardewValley.Game1	debrisSoundInterval	Public, Static
0x04001544	StardewValley.Game1	windGust	Public, Static
0x04001545	StardewValley.Game1	dialogueButtonScale	Public, Static
0x04001546	StardewValley.Game1	instanceCurrentSong	Public
0x04001547	StardewValley.Game1	musicCategory	Public, Static
0x04001548	StardewValley.Game1	soundCategory	Public, Static
0x04001549	StardewValley.Game1	ambientCategory	Public, Static
0x0400154A	StardewValley.Game1	footstepCategory	Public, Static
0x0400154B	StardewValley.Game1	instancePlayerOneIndex	Public
0x0400154C	StardewValley.Game1	audioEngine	Public, Static
0x0400154D	StardewValley.Game1	waveBank	Public, Static
0x0400154E	StardewValley.Game1	waveBank1_4	Public, Static
0x0400154F	StardewValley.Game1	soundBank	Public, Static
0x04001550	StardewValley.Game1	previousViewportPosition	Public, Static
0x04001551	StardewValley.Game1	currentCursorTile	Public, Static
0x04001552	StardewValley.Game1	lastCursorTile	Public, Static
0x04001553	StardewValley.Game1	snowPos	Public, Static
0x04001554	StardewValley.Game1	localMultiplayerWindow	Public
0x04001555	StardewValley.Game1	rainDrops	Public, Static
0x04001556	StardewValley.Game1	chargeUpSound	Public, Static
0x04001557	StardewValley.Game1	wind	Public, Static
