token	type	attributes	methods	fields	properties	nested
0x02000385	Microsoft.Xml.Serialization.GeneratedAssembly.MoneyRewardSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000386	Microsoft.Xml.Serialization.GeneratedAssembly.ObjectRewardSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000387	Microsoft.Xml.Serialization.GeneratedAssembly.OrderRewardSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000388	Microsoft.Xml.Serialization.GeneratedAssembly.ResetEventRewardSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000389	Microsoft.Xml.Serialization.GeneratedAssembly.SpecialOrderSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038A	Microsoft.Xml.Serialization.GeneratedAssembly.SpecialOrderStatusSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038B	Microsoft.Xml.Serialization.GeneratedAssembly.StackDrawTypeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038C	Microsoft.Xml.Serialization.GeneratedAssembly.StartMovieEventSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038D	Microsoft.Xml.Serialization.GeneratedAssembly.StartupPreferencesSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038E	Microsoft.Xml.Serialization.GeneratedAssembly.StatsSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200038F	Microsoft.Xml.Serialization.GeneratedAssembly.BushSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000390	Microsoft.Xml.Serialization.GeneratedAssembly.CosmeticPlantSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000391	Microsoft.Xml.Serialization.GeneratedAssembly.FlooringSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000392	Microsoft.Xml.Serialization.GeneratedAssembly.FruitTreeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000393	Microsoft.Xml.Serialization.GeneratedAssembly.GiantCropSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000394	Microsoft.Xml.Serialization.GeneratedAssembly.GrassSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000395	Microsoft.Xml.Serialization.GeneratedAssembly.HoeDirtSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000396	Microsoft.Xml.Serialization.GeneratedAssembly.HoeDirtFertilizerApplyStatusSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000397	Microsoft.Xml.Serialization.GeneratedAssembly.LargeTerrainFeatureSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000398	Microsoft.Xml.Serialization.GeneratedAssembly.ResourceClumpSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x02000399	Microsoft.Xml.Serialization.GeneratedAssembly.TentSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039A	Microsoft.Xml.Serialization.GeneratedAssembly.TerrainFeatureSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039B	Microsoft.Xml.Serialization.GeneratedAssembly.TreeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039C	Microsoft.Xml.Serialization.GeneratedAssembly.TranslationValidatorSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039D	Microsoft.Xml.Serialization.GeneratedAssembly.TranslationValidatorIssueSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039E	Microsoft.Xml.Serialization.GeneratedAssembly.TokenParserSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x0200039F	Microsoft.Xml.Serialization.GeneratedAssembly.ToolSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A0	Microsoft.Xml.Serialization.GeneratedAssembly.AxeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A1	Microsoft.Xml.Serialization.GeneratedAssembly.ErrorToolSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A2	Microsoft.Xml.Serialization.GeneratedAssembly.FishingRodSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A3	Microsoft.Xml.Serialization.GeneratedAssembly.GenericToolSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A4	Microsoft.Xml.Serialization.GeneratedAssembly.HoeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A5	Microsoft.Xml.Serialization.GeneratedAssembly.LanternSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A6	Microsoft.Xml.Serialization.GeneratedAssembly.MagnifyingGlassSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A7	Microsoft.Xml.Serialization.GeneratedAssembly.MeleeWeaponSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A8	Microsoft.Xml.Serialization.GeneratedAssembly.MilkPailSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003A9	Microsoft.Xml.Serialization.GeneratedAssembly.PanSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AA	Microsoft.Xml.Serialization.GeneratedAssembly.PickaxeSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AB	Microsoft.Xml.Serialization.GeneratedAssembly.RaftSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AC	Microsoft.Xml.Serialization.GeneratedAssembly.ShearsSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AD	Microsoft.Xml.Serialization.GeneratedAssembly.SlingshotSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AE	Microsoft.Xml.Serialization.GeneratedAssembly.WandSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003AF	Microsoft.Xml.Serialization.GeneratedAssembly.WateringCanSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B0	Microsoft.Xml.Serialization.GeneratedAssembly.TorchSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B1	Microsoft.Xml.Serialization.GeneratedAssembly.BoundingBoxGroupSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B2	Microsoft.Xml.Serialization.GeneratedAssembly.LeftRightClickSpamInputSimulatorSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B3	Microsoft.Xml.Serialization.GeneratedAssembly.StackTraceHelperSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B4	Microsoft.Xml.Serialization.GeneratedAssembly.SynchronizedShopStockSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B5	Microsoft.Xml.Serialization.GeneratedAssembly.ToolSpamInputSimulatorSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B6	Microsoft.Xml.Serialization.GeneratedAssembly.WarpSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B7	Microsoft.Xml.Serialization.GeneratedAssembly.WeatherDebrisSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B8	Microsoft.Xml.Serialization.GeneratedAssembly.WorldDateSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003B9	Microsoft.Xml.Serialization.GeneratedAssembly.MapAreaPositionWithContextSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BA	Microsoft.Xml.Serialization.GeneratedAssembly.TapStateSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BB	Microsoft.Xml.Serialization.GeneratedAssembly.ColorTweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BC	Microsoft.Xml.Serialization.GeneratedAssembly.FloatTweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BD	Microsoft.Xml.Serialization.GeneratedAssembly.QuaternionTweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BE	Microsoft.Xml.Serialization.GeneratedAssembly.StopBehaviorSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003BF	Microsoft.Xml.Serialization.GeneratedAssembly.TweenStateSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C0	Microsoft.Xml.Serialization.GeneratedAssembly.Vector2TweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C1	Microsoft.Xml.Serialization.GeneratedAssembly.Vector3TweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C2	Microsoft.Xml.Serialization.GeneratedAssembly.Vector4TweenSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C3	Microsoft.Xml.Serialization.GeneratedAssembly.WalkDirectionSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C4	Microsoft.Xml.Serialization.GeneratedAssembly.WeaponControlSerializer	Public, Sealed, BeforeFieldInit	4	0	0	0
0x020003C5	Microsoft.Xml.Serialization.GeneratedAssembly.XmlSerializerContract	Public, BeforeFieldInit	9	4	5	0
0x020003C6	Netcode.ILoggingWriter	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	2	0	0	0
0x020003C7	Netcode.BinaryReaderWriterExtensions	Public, Abstract, Sealed, BeforeFieldInit	23	0	0	1
0x020003C8	Netcode.FieldChange`2	Public, Sealed	4	0	0	0
0x020003C9	Netcode.NetClock	Public, BeforeFieldInit	7	4	0	0
0x020003CA	Netcode.INetRoot	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	3	0	1	0
0x020003CB	Netcode.INetSerializable	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	19	0	7	0
0x020003CC	Netcode.INetObject`1	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	1	0	1	0
0x020003CD	Netcode.InterpolationCancellable	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	1	0	0	0
0x020003CE	Netcode.AbstractNetSerializable	Public, Abstract, BeforeFieldInit	38	9	8	1
0x020003CF	Netcode.NetArray`2	Public, BeforeFieldInit	36	3	6	2
0x020003D0	Netcode.NetObjectArray`1	Public, BeforeFieldInit	3	0	0	0
0x020003D1	Netcode.NetCollection`1	Public, Sealed, BeforeFieldInit	41	5	5	2
0x020003D2	Netcode.NetDictionary`5	Public, Abstract, BeforeFieldInit	77	9	7	16
0x020003D3	Netcode.NetFieldDictionary`5	Public, Abstract, BeforeFieldInit	5	0	0	0
0x020003D4	Netcode.NetGuidDictionary`2	Public, BeforeFieldInit	4	0	0	0
0x020003D5	Netcode.NetEnum`1	Public, BeforeFieldInit	9	1	0	0
0x020003D6	Netcode.NetNullableEnum`1	Public, BeforeFieldInit	9	1	0	0
0x020003D7	Netcode.NetEvent0	Public, BeforeFieldInit	12	3	0	1
0x020003D8	Netcode.AbstractNetEvent1`1	Public, Abstract, BeforeFieldInit	14	4	0	3
0x020003D9	Netcode.NetEventBinary	Public, BeforeFieldInit	5	0	0	2
0x020003DA	Netcode.NetEventArg	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	2	0	0	0
0x020003DB	Netcode.NetEvent1`1	Public, BeforeFieldInit	3	0	0	0
0x020003DC	Netcode.NetEvent1Field`2	Public, BeforeFieldInit	3	0	0	0
0x020003DD	Netcode.NetFieldBase`2	Public, Abstract, BeforeFieldInit	44	7	6	1
0x020003DE	Netcode.NetField`2	Public, Abstract, BeforeFieldInit	6	0	0	0
0x020003DF	Netcode.NetInt	Public, Sealed, BeforeFieldInit	9	0	0	0
0x020003E0	Netcode.NetIntDelta	Public, Sealed, BeforeFieldInit	9	4	0	0
0x020003E1	Netcode.NetLong	Public, Sealed, BeforeFieldInit	6	0	0	0
0x020003E2	Netcode.NetByte	Public, Sealed, BeforeFieldInit	5	0	0	0
0x020003E3	Netcode.NetBool	Public, Sealed, BeforeFieldInit	6	0	0	0
0x020003E4	Netcode.NetRotation	Public, BeforeFieldInit	6	0	0	0
0x020003E5	Netcode.NetFloat	Public, BeforeFieldInit	6	0	0	0
0x020003E6	Netcode.NetDouble	Public, Sealed, BeforeFieldInit	6	0	0	0
0x020003E7	Netcode.NetGuid	Public, Sealed, BeforeFieldInit	5	0	0	0
0x020003E8	Netcode.NetString	Public, BeforeFieldInit	10	1	1	1
0x020003E9	Netcode.NetVector2	Public, Sealed, BeforeFieldInit	15	7	2	0
0x020003EA	Netcode.NetPoint	Public, Sealed, BeforeFieldInit	11	0	2	0
0x020003EB	Netcode.NetRectangle	Public, Sealed, BeforeFieldInit	19	0	9	0
0x020003EC	Netcode.NetColor	Public, Sealed, BeforeFieldInit	15	0	4	0
0x020003ED	Netcode.NetFields	Public, BeforeFieldInit	17	4	2	1
0x020003EE	Netcode.NetHashSet`1	Public, Abstract, BeforeFieldInit	40	6	2	5
0x020003EF	Netcode.NetStringHashSet	Public, BeforeFieldInit	3	0	0	0
0x020003F0	Netcode.NetIntHashSet	Public, BeforeFieldInit	3	0	0	0
0x020003F1	Netcode.NetVector2HashSet	Public, BeforeFieldInit	3	0	0	0
0x020003F2	Netcode.NetHelper	Abstract, Sealed, BeforeFieldInit	2	0	0	0
0x020003F3	Netcode.NetList`2	Public, BeforeFieldInit	46	6	4	5
0x020003F4	Netcode.NetObjectList`1	Public, BeforeFieldInit	3	0	0	0
0x020003F5	Netcode.NetLongList	Public, Sealed, BeforeFieldInit	5	0	0	0
0x020003F6	Netcode.NetIntList	Public, Sealed, BeforeFieldInit	5	0	0	0
0x020003F7	Netcode.NetStringList	Public, Sealed, BeforeFieldInit	3	0	0	0
0x020003F8	Netcode.NetObjectShrinkList`1	Public, BeforeFieldInit	31	1	4	1
0x020003F9	Netcode.NetRefBase`2	Public, Abstract, BeforeFieldInit	23	4	0	4
0x020003FA	Netcode.NetExtendableRef`2	Public, BeforeFieldInit	10	0	0	0
0x020003FB	Netcode.NetRef`1	Public, BeforeFieldInit	2	0	0	0
0x020003FC	Netcode.NetRefTypes	Abstract, Sealed, BeforeFieldInit	7	1	0	0
0x020003FD	Netcode.NetRoot`1	Public, BeforeFieldInit	15	2	2	0
0x020003FE	Netcode.NetRootDictionary`2	Public, BeforeFieldInit	20	2	5	2
0x020003FF	Netcode.NetVersion	Public, SequentialLayout, Sealed, BeforeFieldInit	19	4	1	2
0x02000400	Netcode.SerializationFacade`1	Public, Abstract, BeforeFieldInit	6	0	0	0
0x02000401	Netcode.SerializationCollectionFacade`1	Public, Abstract, BeforeFieldInit	6	0	0	0
0x02000402	Netcode.Validation.NetFieldValidator	Public, Abstract, Sealed, BeforeFieldInit	3	0	0	0
0x02000403	Netcode.Validation.NetFieldValidatorEntry	Public, BeforeFieldInit	7	3	3	0
0x02000404	Netcode.Validation.NotImplicitNetFieldAttribute	Public, BeforeFieldInit	1	0	0	0
0x02000405	Netcode.Validation.NotNetFieldAttribute	Public, BeforeFieldInit	1	0	0	0
0x02000406	LWJGL.LZ4	Public, BeforeFieldInit	7	1	0	0
0x02000407	ContentManifest.CHJsonParser	Public, BeforeFieldInit	2	0	0	0
0x02000408	ContentManifest.ContentHashParser	Public, BeforeFieldInit	2	0	0	0
0x02000409	ContentManifest.Internal.CHArray	BeforeFieldInit	3	2	0	0
0x0200040A	ContentManifest.Internal.CHBoolean	BeforeFieldInit	2	1	0	0
0x0200040B	ContentManifest.Internal.CHElement	BeforeFieldInit	2	1	0	0
0x0200040C	ContentManifest.Internal.CHJson	BeforeFieldInit	2	1	0	0
0x0200040D	ContentManifest.Internal.CHJsonParserContext	BeforeFieldInit	3	2	0	0
0x0200040E	ContentManifest.Internal.CHNumber	BeforeFieldInit	5	2	0	0
0x0200040F	ContentManifest.Internal.CHObject	BeforeFieldInit	2	1	0	0
0x02000410	ContentManifest.Internal.CHParsable	ClassSemanticsMask, Abstract, BeforeFieldInit	1	0	0	0
0x02000411	ContentManifest.Internal.CHString	BeforeFieldInit	3	1	0	0
0x02000412	ContentManifest.Internal.CHValue	BeforeFieldInit	3	2	0	0
0x02000413	ContentManifest.Internal.CHValueEnum	Sealed	0	8	0	0
0x02000414	ContentManifest.Internal.CHValueUnion	ExplicitLayout, Sealed, BeforeFieldInit	0	6	0	0
0x02000415	TinyTween.ScaleFunc	Public, Sealed	4	0	0	0
0x02000416	TinyTween.LerpFunc`1	Public, Sealed	4	0	0	0
0x02000417	TinyTween.TweenState	Public, Sealed	0	4	0	0
0x02000418	TinyTween.StopBehavior	Public, Sealed	0	3	0	0
0x02000419	TinyTween.ITween	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	5	0	1	0
0x0200041A	TinyTween.ITween`1	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	2	0	1	0
0x0200041B	TinyTween.Tween`1	Public, BeforeFieldInit	13	8	6	0
0x0200041C	TinyTween.FloatTween	Public, BeforeFieldInit	3	1	0	0
0x0200041D	TinyTween.Vector2Tween	Public, BeforeFieldInit	2	1	0	0
0x0200041E	TinyTween.Vector3Tween	Public, BeforeFieldInit	2	1	0	0
0x0200041F	TinyTween.Vector4Tween	Public, BeforeFieldInit	2	1	0	0
0x02000420	TinyTween.ColorTween	Public, BeforeFieldInit	2	1	0	0
0x02000421	TinyTween.QuaternionTween	Public, BeforeFieldInit	2	1	0	0
0x02000422	TinyTween.ScaleFuncs	Public, Abstract, Sealed, BeforeFieldInit	20	18	0	0
0x02000423	StardewValley.iOSStuff	BeforeFieldInit	2	0	0	1
0x02000424	StardewValley.Game1	Public	558	535	80	41
0x02000425	StardewValley.LocalizedContentManager	Public, BeforeFieldInit	41	13	4	2
0x02000426	StardewValley.TutorialMessage	Public, BeforeFieldInit	5	14	1	0
0x02000427	StardewValley.AnimatedSprite	Public, BeforeFieldInit	47	23	10	1
0x02000428	StardewValley.ArgUtility	Public, Abstract, Sealed, BeforeFieldInit	36	0	0	0
0x02000429	StardewValley.Background	Public, BeforeFieldInit	5	20	0	0
0x0200042A	StardewValley.BatTemporarySprite	Public, BeforeFieldInit	3	4	0	0
0x0200042B	StardewValley.Buff	Public, BeforeFieldInit	6	47	0	0
0x0200042C	StardewValley.BuildingPainter	Public, BeforeFieldInit	4	1	0	0
0x0200042D	StardewValley.BuildingPaintColor	Public, BeforeFieldInit	8	15	1	0
0x0200042E	StardewValley.BundleGenerator	Public, BeforeFieldInit	5	3	0	0
0x0200042F	StardewValley.ButtonCollection	Public, SequentialLayout, Sealed, BeforeFieldInit	5	2	1	1
0x02000430	StardewValley.Character	Public, BeforeFieldInit	125	93	25	0
0x02000431	StardewValley.ChatCommands	Public, Abstract, Sealed	7	2	1	4
0x02000432	StardewValley.Chunk	Public, BeforeFieldInit	11	18	4	0
0x02000433	StardewValley.CloudSync	Public, BeforeFieldInit	29	14	4	12
0x02000434	StardewValley.CosmeticDebris	Public, BeforeFieldInit	3	18	0	0
0x02000435	StardewValley.CraftingRecipe	Public, BeforeFieldInit	25	19	0	1
0x02000436	StardewValley.Crop	Public, BeforeFieldInit	45	41	7	0
0x02000437	StardewValley.ICue	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	12	0	5	0
0x02000438	StardewValley.CueWrapper	Public, BeforeFieldInit	14	1	5	0
0x02000439	StardewValley.DummyCue	Public, BeforeFieldInit	14	0	5	0
0x0200043A	StardewValley.DataLoader	Public, Abstract, Sealed, BeforeFieldInit	72	0	0	0
0x0200043B	StardewValley.Debris	Public, BeforeFieldInit	41	51	8	1
0x0200043C	StardewValley.DebugCommands	Public, Abstract, Sealed	4	2	0	3
0x0200043D	StardewValley.DebugMetricsComponent	Public, BeforeFieldInit	7	17	1	0
0x0200043E	StardewValley.DebugTimings	Public, BeforeFieldInit	8	7	0	0
0x0200043F	StardewValley.DebugTools	Public, Abstract, Sealed, BeforeFieldInit	11	4	0	0
0x02000440	StardewValley.DelayedAction	Public, BeforeFieldInit	28	11	0	0
0x02000441	StardewValley.ReportHasRoomAnotherFarmDelegate	Public, Sealed	4	0	0	0
0x02000442	StardewValley.DesktopClipboard	Public, BeforeFieldInit	3	1	0	0
0x02000443	StardewValley.Dialogue	Public, BeforeFieldInit	47	78	3	3
0x02000444	StardewValley.DialogueLine	Public, BeforeFieldInit	2	2	1	0
0x02000445	StardewValley.Event	Public, BeforeFieldInit	150	83	5	14
0x02000446	StardewValley.Prop	Public, BeforeFieldInit	4	5	0	0
0x02000447	StardewValley.NPCController	Public, BeforeFieldInit	7	9	3	1
0x02000448	StardewValley.ICustomEventScript	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	3	0	0	0
0x02000449	StardewValley.EventScript_GreenTea	BeforeFieldInit	6	25	0	1
0x0200044A	StardewValley.EventContext	Public, BeforeFieldInit	7	4	4	0
0x0200044B	StardewValley.FarmAnimal	Public, BeforeFieldInit	85	66	6	3
0x0200044C	StardewValley.Farmer	Public, BeforeFieldInit	423	319	69	13
0x0200044D	StardewValley.NetStringIntArrayDictionary	Public, BeforeFieldInit	6	0	0	0
0x0200044E	StardewValley.NetIntIntArrayDictionary	Public, BeforeFieldInit	6	0	0	0
0x0200044F	StardewValley.HairStyleMetadata	Public, BeforeFieldInit	1	6	0	0
0x02000450	StardewValley.FarmerRenderer	Public, BeforeFieldInit	35	53	1	1
0x02000451	StardewValley.FarmerSprite	Public, BeforeFieldInit	44	82	6	2
0x02000452	StardewValley.ProposalType	Public, Sealed	0	5	0	0
0x02000453	StardewValley.ProposalResponse	Public, Sealed	0	4	0	0
0x02000454	StardewValley.Proposal	Public, BeforeFieldInit	2	9	1	0
0x02000455	StardewValley.FarmerPair	Public, SequentialLayout, Sealed, BeforeFieldInit	6	2	0	0
0x02000456	StardewValley.NetFarmerPairDictionary`2	Public, BeforeFieldInit	4	0	0	0
0x02000457	StardewValley.FarmerTeam	Public, BeforeFieldInit	69	81	1	11
0x02000458	StardewValley.FriendshipStatus	Public, Sealed	0	6	0	0
0x02000459	StardewValley.Friendship	Public, BeforeFieldInit	34	12	15	0
0x0200045A	StardewValley.BundleType	Public, Sealed	0	3	0	0
0x0200045B	StardewValley.MineChestType	Public, Sealed	0	3	0	0
0x0200045C	StardewValley.GameStateQuery	Public	13	6	0	3
0x0200045D	StardewValley.HouseRenovation	Public, BeforeFieldInit	41	12	7	5
0x0200045E	StardewValley.HUDMessage	Public, BeforeFieldInit	9	18	0	1
0x0200045F	StardewValley.IHaveModData	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	3	0	2	0
0x02000460	StardewValley.InputState	Public, BeforeFieldInit	11	9	1	0
0x02000461	StardewValley.ISalable	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	25	0	7	0
0x02000462	StardewValley.IslandGemBird	Public, BeforeFieldInit	9	17	1	1
0x02000463	StardewValley.Item	Public, Abstract, BeforeFieldInit	107	22	17	1
0x02000464	StardewValley.ItemContextTagManager	Public, Abstract, Sealed, BeforeFieldInit	10	1	0	0
0x02000465	StardewValley.ItemRegistry	Public, Abstract, Sealed, BeforeFieldInit	26	16	0	1
0x02000466	StardewValley.ItemStockInformation	Public, BeforeFieldInit	1	9	0	0
0x02000467	StardewValley.IKeyboardSubscriber	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	6	0	1	0
0x02000468	StardewValley.KeyboardDispatcher	Public, BeforeFieldInit	8	7	1	0
0x02000469	StardewValley.LightSource	Public, BeforeFieldInit	13	20	3	1
0x0200046A	StardewValley.InstanceStatics	Public, BeforeFieldInit	1	0	0	0
0x0200046B	StardewValley.InstancedStatic	Public, BeforeFieldInit	1	0	0	0
0x0200046C	StardewValley.NonInstancedStatic	Public, BeforeFieldInit	1	0	0	0
0x0200046D	StardewValley.LocalMultiplayer	Public, BeforeFieldInit	4	0	0	0
0x0200046E	StardewValley.InstanceGame	Public, BeforeFieldInit	22	1	9	0
0x0200046F	StardewValley.GameRunner	Public, BeforeFieldInit	26	11	0	3
0x02000470	StardewValley.LocationRequest	Public, BeforeFieldInit	9	6	0	1
0x02000471	StardewValley.IAnimalLocation	Public, ClassSemanticsMask, Abstract, BeforeFieldInit	5	0	1	0
0x02000472	StardewValley.AnimalHouse	Public, BeforeFieldInit	14	3	0	0
0x02000473	StardewValley.CollisionMask	Public, Sealed	0	11	0	0
0x02000474	StardewValley.Farm	Public, BeforeFieldInit	66	37	0	2
0x02000475	StardewValley.GameLocation	Public, BeforeFieldInit	533	132	18	48
0x02000476	StardewValley.InteriorDoor	Public, BeforeFieldInit	15	4	0	0
