token	declaring_type	field	attributes
0x040011F3	StardewValley.Projectiles.Projectile	piercesLeft	Public, InitOnly
0x040011F4	StardewValley.Projectiles.Projectile	travelTime	Public
0x040011F5	StardewValley.Projectiles.Projectile	_rotation	Family
0x040011F6	StardewValley.Projectiles.Projectile	hostTimeUntilAttackable	Public
0x040011F7	StardewValley.Projectiles.Projectile	startingRotation	Public, InitOnly
0x040011F8	StardewValley.Projectiles.Projectile	rotationVelocity	Public, InitOnly
0x040011F9	StardewValley.Projectiles.Projectile	alpha	Public, InitOnly
0x040011FA	StardewValley.Projectiles.Projectile	alphaChange	Public, InitOnly
0x040011FB	StardewValley.Projectiles.Projectile	xVelocity	Public, InitOnly
0x040011FC	StardewValley.Projectiles.Projectile	yVelocity	Public, InitOnly
0x040011FD	StardewValley.Projectiles.Projectile	acceleration	Public, InitOnly
0x040011FE	StardewValley.Projectiles.Projectile	maxVelocity	Public, InitOnly
0x040011FF	StardewValley.Projectiles.Projectile	color	Public, InitOnly
0x04001200	StardewValley.Projectiles.Projectile	tail	Public
0x04001201	StardewValley.Projectiles.Projectile	maxTravelDistance	Public, InitOnly
0x04001202	StardewValley.Projectiles.Projectile	travelDistance	Public
0x04001203	StardewValley.Projectiles.Projectile	projectileID	Public, InitOnly
0x04001204	StardewValley.Projectiles.Projectile	uniqueID	Public, InitOnly
0x04001205	StardewValley.Projectiles.Projectile	height	Public
0x04001206	StardewValley.Projectiles.Projectile	damagesMonsters	Public, InitOnly
0x04001207	StardewValley.Projectiles.Projectile	theOneWhoFiredMe	Public, InitOnly
0x04001208	StardewValley.Projectiles.Projectile	ignoreTravelGracePeriod	Public, InitOnly
0x04001209	StardewValley.Projectiles.Projectile	ignoreLocationCollision	Public, InitOnly
0x0400120A	StardewValley.Projectiles.Projectile	ignoreObjectCollisions	Public, InitOnly
0x0400120B	StardewValley.Projectiles.Projectile	ignoreMeleeAttacks	Public, InitOnly
0x0400120C	StardewValley.Projectiles.Projectile	ignoreCharacterCollisions	Public, InitOnly
0x0400120D	StardewValley.Projectiles.Projectile	destroyMe	Public
0x0400120E	StardewValley.Projectiles.Projectile	startingScale	Public, InitOnly
0x0400120F	StardewValley.Projectiles.Projectile	_localScale	Family
0x04001210	StardewValley.Projectiles.Projectile	scaleGrow	Public, InitOnly
0x04001211	StardewValley.Projectiles.Projectile	light	Public
0x04001212	StardewValley.Projectiles.Projectile	hasLit	Public
0x04001213	StardewValley.Projectiles.Projectile	lightSourceId	Public
0x04001214	StardewValley.Projectiles.Projectile	<modData>k__BackingField	Private, InitOnly
0x04001215	StardewValley.Projectiles.Projectile	<NetFields>k__BackingField	Private, InitOnly
0x04001216	StardewValley.Pathfinding.LocationWarpRoute	LocationNames	Public, InitOnly
0x04001217	StardewValley.Pathfinding.LocationWarpRoute	OnlyGender	Public, InitOnly
0x04001218	StardewValley.Pathfinding.PathFindController	impassable	Public, Static, Literal, HasDefault
0x04001219	StardewValley.Pathfinding.PathFindController	timeToWaitBeforeCancelling	Public, Static, Literal, HasDefault
0x0400121A	StardewValley.Pathfinding.PathFindController	character	Private
0x0400121B	StardewValley.Pathfinding.PathFindController	location	Public
0x0400121C	StardewValley.Pathfinding.PathFindController	pathToEndPoint	Public
0x0400121D	StardewValley.Pathfinding.PathFindController	endPoint	Public
0x0400121E	StardewValley.Pathfinding.PathFindController	finalFacingDirection	Public
0x0400121F	StardewValley.Pathfinding.PathFindController	pausedTimer	Public
0x04001220	StardewValley.Pathfinding.PathFindController	endBehaviorFunction	Public
0x04001221	StardewValley.Pathfinding.PathFindController	nonDestructivePathing	Public
0x04001222	StardewValley.Pathfinding.PathFindController	allowPlayerPathingInEvent	Public
0x04001223	StardewValley.Pathfinding.PathFindController	NPCSchedule	Public
0x04001224	StardewValley.Pathfinding.PathFindController	Directions	Family, Static, InitOnly
0x04001225	StardewValley.Pathfinding.PathFindController	_openList	Family, Static
0x04001226	StardewValley.Pathfinding.PathFindController	_closedList	Family, Static
0x04001227	StardewValley.Pathfinding.PathFindController	_counter	Family, Static
0x04001228	StardewValley.Pathfinding.PathFindController	timerSinceLastCheckPoint	Public
0x04001229	StardewValley.Pathfinding.PathNode	x	Public, InitOnly
0x0400122A	StardewValley.Pathfinding.PathNode	y	Public, InitOnly
0x0400122B	StardewValley.Pathfinding.PathNode	id	Public, InitOnly
0x0400122C	StardewValley.Pathfinding.PathNode	g	Public
0x0400122D	StardewValley.Pathfinding.PathNode	parent	Public
0x0400122E	StardewValley.Pathfinding.PriorityQueue	total_size	Private
0x0400122F	StardewValley.Pathfinding.PriorityQueue	nodes	Private
0x04001230	StardewValley.Pathfinding.SchedulePathDescription	route	Public
0x04001231	StardewValley.Pathfinding.SchedulePathDescription	time	Public
0x04001232	StardewValley.Pathfinding.SchedulePathDescription	facingDirection	Public
0x04001233	StardewValley.Pathfinding.SchedulePathDescription	endOfRouteBehavior	Public
0x04001234	StardewValley.Pathfinding.SchedulePathDescription	endOfRouteMessage	Public
0x04001235	StardewValley.Pathfinding.SchedulePathDescription	targetLocationName	Public
0x04001236	StardewValley.Pathfinding.SchedulePathDescription	targetTile	Public
0x04001237	StardewValley.Pathfinding.WarpPathfindingCache	Routes	Private, Static, InitOnly
0x04001238	StardewValley.Pathfinding.WarpPathfindingCache	IgnoreLocationNames	Public, Static, InitOnly
0x04001239	StardewValley.Pathfinding.WarpPathfindingCache	OverrideTargetNames	Public, Static, InitOnly
0x0400123A	StardewValley.Pathfinding.WarpPathfindingCache	GenderRestrictions	Public, Static, InitOnly
0x0400123B	StardewValley.Objects.BedFurniture	DEFAULT_BED_INDEX	Public, Static
0x0400123C	StardewValley.Objects.BedFurniture	DOUBLE_BED_INDEX	Public, Static
0x0400123D	StardewValley.Objects.BedFurniture	CHILD_BED_INDEX	Public, Static
0x0400123E	StardewValley.Objects.BedFurniture	bedTileOffset	Public
0x0400123F	StardewValley.Objects.BedFurniture	_alreadyAttempingRemoval	Family
0x04001240	StardewValley.Objects.BedFurniture	ignoreContextualBedSpotOffset	Public, Static
0x04001241	StardewValley.Objects.BedFurniture	_bedType	Family
0x04001242	StardewValley.Objects.BedFurniture	mutex	Public
0x04001243	StardewValley.Objects.Boots	defenseBonus	Public, InitOnly
0x04001244	StardewValley.Objects.Boots	immunityBonus	Public, InitOnly
0x04001245	StardewValley.Objects.Boots	indexInTileSheet	Public, InitOnly
0x04001246	StardewValley.Objects.Boots	price	Public, InitOnly
0x04001247	StardewValley.Objects.Boots	indexInColorSheet	Public, InitOnly
0x04001248	StardewValley.Objects.Boots	appliedBootSheetIndex	Public, InitOnly
0x04001249	StardewValley.Objects.Boots	displayName	Public
0x0400124A	StardewValley.Objects.Boots	description	Public
0x0400124B	StardewValley.Objects.Boots	<TypeDefinitionId>k__BackingField	Private, InitOnly
0x0400124C	StardewValley.Objects.BreakableContainer	barrelId	Public, Static, Literal, HasDefault
0x0400124D	StardewValley.Objects.BreakableContainer	frostBarrelId	Public, Static, Literal, HasDefault
0x0400124E	StardewValley.Objects.BreakableContainer	darkBarrelId	Public, Static, Literal, HasDefault
0x0400124F	StardewValley.Objects.BreakableContainer	desertBarrelId	Public, Static, Literal, HasDefault
0x04001250	StardewValley.Objects.BreakableContainer	volcanoBarrelId	Public, Static, Literal, HasDefault
0x04001251	StardewValley.Objects.BreakableContainer	waterBarrelId	Public, Static, Literal, HasDefault
0x04001252	StardewValley.Objects.BreakableContainer	debris	Private, InitOnly
0x04001253	StardewValley.Objects.BreakableContainer	shakeTimer	Private
0x04001254	StardewValley.Objects.BreakableContainer	health	Private, InitOnly
0x04001255	StardewValley.Objects.BreakableContainer	hitSound	Private, InitOnly
0x04001256	StardewValley.Objects.BreakableContainer	breakSound	Private, InitOnly
0x04001257	StardewValley.Objects.BreakableContainer	breakDebrisSource	Private, InitOnly
0x04001258	StardewValley.Objects.BreakableContainer	breakDebrisSource2	Private, InitOnly
0x04001259	StardewValley.Objects.Cask	defaultDaysToMature	Public, Static, Literal, HasDefault
0x0400125A	StardewValley.Objects.Cask	agingRate	Public, InitOnly
0x0400125B	StardewValley.Objects.Cask	daysToMature	Public, InitOnly
0x0400125C	StardewValley.Objects.Chest	capacity	Public, Static, Literal, HasDefault
0x0400125D	StardewValley.Objects.Chest	hitTimerInstance	Assembly
0x0400125E	StardewValley.Objects.Chest	startingLidFrame	Public, InitOnly
0x0400125F	StardewValley.Objects.Chest	lidFrameCount	Public, InitOnly
0x04001260	StardewValley.Objects.Chest	currentLidFrame	Private
0x04001261	StardewValley.Objects.Chest	frameCounter	Public, InitOnly
0x04001262	StardewValley.Objects.Chest	netItems	Public
0x04001263	StardewValley.Objects.Chest	separateWalletItems	Public, InitOnly
0x04001264	StardewValley.Objects.Chest	tint	Public, InitOnly
0x04001265	StardewValley.Objects.Chest	playerChoiceColor	Public, InitOnly
0x04001266	StardewValley.Objects.Chest	playerChest	Public, InitOnly
0x04001267	StardewValley.Objects.Chest	fridge	Public, InitOnly
0x04001268	StardewValley.Objects.Chest	giftbox	Public, InitOnly
0x04001269	StardewValley.Objects.Chest	giftboxIndex	Public, InitOnly
0x0400126A	StardewValley.Objects.Chest	giftboxIsStarterGift	Public, InitOnly
0x0400126B	StardewValley.Objects.Chest	bigCraftableSpriteIndex	Public, InitOnly
0x0400126C	StardewValley.Objects.Chest	dropContents	Public, InitOnly
0x0400126D	StardewValley.Objects.Chest	mailToAddOnItemDump	Public
0x0400126E	StardewValley.Objects.Chest	synchronized	Public, InitOnly
0x0400126F	StardewValley.Objects.Chest	_shippingBinFrameCounter	Public
0x04001270	StardewValley.Objects.Chest	_farmerNearby	Public
0x04001271	StardewValley.Objects.Chest	kickStartTile	Public
0x04001272	StardewValley.Objects.Chest	localKickStartTile	Public
0x04001273	StardewValley.Objects.Chest	kickProgress	Public
0x04001274	StardewValley.Objects.Chest	openChestEvent	Public, InitOnly
0x04001275	StardewValley.Objects.Chest	specialChestType	Public, InitOnly
0x04001276	StardewValley.Objects.Chest	globalInventoryId	Public, InitOnly
0x04001277	StardewValley.Objects.Chest	mutex	Public, InitOnly
0x04001278	StardewValley.Objects.Clothing	SHIRT_SHEET_WIDTH	Public, Static, Literal, HasDefault
0x04001279	StardewValley.Objects.Clothing	DefaultShirtSheetName	Public, Static, Literal, HasDefault
0x0400127A	StardewValley.Objects.Clothing	DefaultPantsSheetName	Public, Static, Literal, HasDefault
0x0400127B	StardewValley.Objects.Clothing	MinShirtId	Public, Static, Literal, HasDefault
0x0400127C	StardewValley.Objects.Clothing	price	Public, InitOnly
0x0400127D	StardewValley.Objects.Clothing	indexInTileSheet	Public, InitOnly
0x0400127E	StardewValley.Objects.Clothing	obsolete_indexInTileSheetFemale	Public
0x0400127F	StardewValley.Objects.Clothing	description	Public
0x04001280	StardewValley.Objects.Clothing	displayName	Public
0x04001281	StardewValley.Objects.Clothing	clothesType	Public, InitOnly
0x04001282	StardewValley.Objects.Clothing	dyeable	Public, InitOnly
0x04001283	StardewValley.Objects.Clothing	clothesColor	Public, InitOnly
0x04001284	StardewValley.Objects.Clothing	isPrismatic	Public, InitOnly
0x04001285	StardewValley.Objects.Clothing	_loadedData	Family
0x04001286	StardewValley.Objects.ColoredObject	color	Public, InitOnly
0x04001287	StardewValley.Objects.ColoredObject	colorSameIndexAsParentSheetIndex	Public, InitOnly
0x04001288	StardewValley.Objects.CombinedRing	combinedRings	Public
0x04001289	StardewValley.Objects.CrabPot	lidFlapTimerInterval	Public, Static, Literal, HasDefault
0x0400128A	StardewValley.Objects.CrabPot	yBob	Public
0x0400128B	StardewValley.Objects.CrabPot	directionOffset	Public, InitOnly
0x0400128C	StardewValley.Objects.CrabPot	bait	Public, InitOnly
0x0400128D	StardewValley.Objects.CrabPot	tileIndexToShow	Public
0x0400128E	StardewValley.Objects.CrabPot	lidFlapping	Public
0x0400128F	StardewValley.Objects.CrabPot	lidClosing	Public
0x04001290	StardewValley.Objects.CrabPot	lidFlapTimer	Public
0x04001291	StardewValley.Objects.CrabPot	shakeTimer	Public
0x04001292	StardewValley.Objects.CrabPot	shake	Public
0x04001293	StardewValley.Objects.CrabPot	ignoreRemovalTimer	Private
0x04001294	StardewValley.Objects.FishTankFurniture	TANK_DEPTH	Public, Static, Literal, HasDefault
0x04001295	StardewValley.Objects.FishTankFurniture	FLOOR_DECORATION_OFFSET	Public, Static, Literal, HasDefault
0x04001296	StardewValley.Objects.FishTankFurniture	TANK_SORT_REGION	Public, Static, Literal, HasDefault
0x04001297	StardewValley.Objects.FishTankFurniture	bubbles	Public
0x04001298	StardewValley.Objects.FishTankFurniture	tankFish	Public
0x04001299	StardewValley.Objects.FishTankFurniture	refreshFishEvent	Public
0x0400129A	StardewValley.Objects.FishTankFurniture	fishDirty	Public
0x0400129B	StardewValley.Objects.FishTankFurniture	_aquariumTexture	Private
0x0400129C	StardewValley.Objects.FishTankFurniture	floorDecorations	Public
0x0400129D	StardewValley.Objects.FishTankFurniture	decorationSlots	Public
0x0400129E	StardewValley.Objects.FishTankFurniture	floorDecorationIndices	Public
0x0400129F	StardewValley.Objects.FishTankFurniture	generationSeed	Public
0x040012A0	StardewValley.Objects.FishTankFurniture	localDepositedItem	Public
0x040012A1	StardewValley.Objects.FishTankFurniture	_currentDecorationIndex	Family
0x040012A2	StardewValley.Objects.FishTankFurniture	_fishLookup	Family
0x040012A3	StardewValley.Objects.TankFish	field_spriteIndex	Public, Static, Literal, HasDefault
0x040012A4	StardewValley.Objects.TankFish	field_type	Public, Static, Literal, HasDefault
0x040012A5	StardewValley.Objects.TankFish	field_idleAnimations	Public, Static, Literal, HasDefault
0x040012A6	StardewValley.Objects.TankFish	field_dartStartFrames	Public, Static, Literal, HasDefault
0x040012A7	StardewValley.Objects.TankFish	field_dartHoldFrames	Public, Static, Literal, HasDefault
0x040012A8	StardewValley.Objects.TankFish	field_dartEndFrames	Public, Static, Literal, HasDefault
0x040012A9	StardewValley.Objects.TankFish	field_texture	Public, Static, Literal, HasDefault
0x040012AA	StardewValley.Objects.TankFish	field_hatOffset	Public, Static, Literal, HasDefault
0x040012AB	StardewValley.Objects.TankFish	_tank	Family
0x040012AC	StardewValley.Objects.TankFish	position	Public
0x040012AD	StardewValley.Objects.TankFish	zPosition	Public
0x040012AE	StardewValley.Objects.TankFish	facingLeft	Public
0x040012AF	StardewValley.Objects.TankFish	velocity	Public
0x040012B0	StardewValley.Objects.TankFish	_texture	Family
0x040012B1	StardewValley.Objects.TankFish	nextSwim	Public
0x040012B2	StardewValley.Objects.TankFish	fishItemId	Public
0x040012B3	StardewValley.Objects.TankFish	fishIndex	Public
0x040012B4	StardewValley.Objects.TankFish	currentFrame	Public
0x040012B5	StardewValley.Objects.TankFish	hatPosition	Public
0x040012B6	StardewValley.Objects.TankFish	frogVariant	Public
0x040012B7	StardewValley.Objects.TankFish	numberOfDarts	Public
0x040012B8	StardewValley.Objects.TankFish	fishType	Public
0x040012B9	StardewValley.Objects.TankFish	minimumVelocity	Public
0x040012BA	StardewValley.Objects.TankFish	fishScale	Public
0x040012BB	StardewValley.Objects.TankFish	currentAnimation	Public
0x040012BC	StardewValley.Objects.TankFish	idleAnimation	Public
0x040012BD	StardewValley.Objects.TankFish	dartStartAnimation	Public
0x040012BE	StardewValley.Objects.TankFish	dartHoldAnimation	Public
0x040012BF	StardewValley.Objects.TankFish	dartEndAnimation	Public
0x040012C0	StardewValley.Objects.TankFish	currentAnimationFrame	Public
0x040012C1	StardewValley.Objects.TankFish	currentFrameTime	Public
0x040012C2	StardewValley.Objects.TankFish	nextBubble	Public
0x040012C3	StardewValley.Objects.TankFish	isErrorFish	Public
0x040012C4	StardewValley.Objects.Furniture	chair	Public, Static, Literal, HasDefault
0x040012C5	StardewValley.Objects.Furniture	bench	Public, Static, Literal, HasDefault
0x040012C6	StardewValley.Objects.Furniture	couch	Public, Static, Literal, HasDefault
0x040012C7	StardewValley.Objects.Furniture	armchair	Public, Static, Literal, HasDefault
0x040012C8	StardewValley.Objects.Furniture	dresser	Public, Static, Literal, HasDefault
0x040012C9	StardewValley.Objects.Furniture	longTable	Public, Static, Literal, HasDefault
0x040012CA	StardewValley.Objects.Furniture	painting	Public, Static, Literal, HasDefault
0x040012CB	StardewValley.Objects.Furniture	lamp	Public, Static, Literal, HasDefault
0x040012CC	StardewValley.Objects.Furniture	decor	Public, Static, Literal, HasDefault
0x040012CD	StardewValley.Objects.Furniture	other	Public, Static, Literal, HasDefault
0x040012CE	StardewValley.Objects.Furniture	bookcase	Public, Static, Literal, HasDefault
0x040012CF	StardewValley.Objects.Furniture	table	Public, Static, Literal, HasDefault
0x040012D0	StardewValley.Objects.Furniture	rug	Public, Static, Literal, HasDefault
0x040012D1	StardewValley.Objects.Furniture	window	Public, Static, Literal, HasDefault
0x040012D2	StardewValley.Objects.Furniture	fireplace	Public, Static, Literal, HasDefault
0x040012D3	StardewValley.Objects.Furniture	bed	Public, Static, Literal, HasDefault
0x040012D4	StardewValley.Objects.Furniture	torch	Public, Static, Literal, HasDefault
0x040012D5	StardewValley.Objects.Furniture	sconce	Public, Static, Literal, HasDefault
0x040012D6	StardewValley.Objects.Furniture	furnitureTextureName	Public, Static, Literal, HasDefault
0x040012D7	StardewValley.Objects.Furniture	furniture_type	Public, InitOnly
0x040012D8	StardewValley.Objects.Furniture	rotations	Public, InitOnly
0x040012D9	StardewValley.Objects.Furniture	currentRotation	Public, InitOnly
0x040012DA	StardewValley.Objects.Furniture	sourceIndexOffset	Private, InitOnly
0x040012DB	StardewValley.Objects.Furniture	drawPosition	Family, InitOnly
0x040012DC	StardewValley.Objects.Furniture	sourceRect	Public, InitOnly
0x040012DD	StardewValley.Objects.Furniture	defaultSourceRect	Public, InitOnly
0x040012DE	StardewValley.Objects.Furniture	defaultBoundingBox	Public, InitOnly
0x040012DF	StardewValley.Objects.Furniture	drawHeldObjectLow	Public, InitOnly
0x040012E0	StardewValley.Objects.Furniture	sittingFarmers	Public
0x040012E1	StardewValley.Objects.Furniture	lightGlowPosition	Public
0x040012E2	StardewValley.Objects.Furniture	AllowLocalRemoval	Public
0x040012E3	StardewValley.Objects.Furniture	isDrawingLocationFurniture	Public, Static
0x040012E4	StardewValley.Objects.Furniture	_frontTextureName	Family, Static
0x040012E5	StardewValley.Objects.Furniture	_placementRestriction	Private
0x040012E6	StardewValley.Objects.Furniture	_description	Private
0x040012E7	StardewValley.Objects.Furniture	<TypeDefinitionId>k__BackingField	Private, InitOnly
