token	declaring_type	method	rva	il_bytes	attributes	impl_attributes
0x06000D18	StardewValley.Item	set_Name	0x902BE	13	Public, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D19	StardewValley.Item	get_BaseName	0x902CC	7	Public, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1A	StardewValley.Item	get_Stack	0x902D4	18	Public, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1B	StardewValley.Item	set_Stack	0x902E7	62	Public, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1C	StardewValley.Item	get_Quality	0x90326	12	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1D	StardewValley.Item	set_Quality	0x90333	13	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1E	StardewValley.Item	get_IsRecipe	0x90341	12	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D1F	StardewValley.Item	set_IsRecipe	0x9034E	13	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D20	StardewValley.Item	getOne	0x9035C	14	Public, HideBySig	IL
0x06000D21	StardewValley.Item	GetOneNew	0x0	0	Family, Virtual, HideBySig, VtableLayoutMask, Abstract	IL
0x06000D22	StardewValley.Item	GetOneCopyFrom	0x9036C	261	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D23	StardewValley.Item	CopyFieldsFrom	0x9049C	8	Public, HideBySig	IL
0x06000D24	StardewValley.Item	GetSalableInstance	0x904A5	7	Public, Final, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D25	StardewValley.Item	CompareTo	0x904B0	424	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D26	StardewValley.Item	getCategorySortValue	0x90664	20	Public, HideBySig	IL
0x06000D27	StardewValley.Item	getDescriptionWidth	0x9067C	83	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D28	StardewValley.Item	SetTempData	0x906DB	38	Public, HideBySig	IL
0x06000D29	StardewValley.Item	TryGetTempData	0x90704	91	Public, HideBySig	IL
0x06000D2A	StardewValley.Item	FixStackSize	0x9076B	35	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D2B	StardewValley.Item	FixQuality	0x9078F	56	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D2C	StardewValley.Item	resetState	0x907C8	1	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D2D	StardewValley.Item	HasEquipmentBuffs	0x907CC	20	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D2E	StardewValley.Item	AddEquipmentEffects	0x907EC	1	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D2F	StardewValley.Item	GetFoodOrDrinkBuffs	0x907EE	6	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D30	StardewValley.Item	GenerateLightSourceId	0x907F8	96	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D31	StardewValley.Item	ForEachItem	0x90864	2	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D32	StardewValley.Item	<initNetFields>b__50_0	0x90867	14	Private, HideBySig	IL
0x06000D33	StardewValley.Item	<initNetFields>b__50_2	0x90876	7	Private, HideBySig	IL
0x06000D34	StardewValley.ItemContextTagManager	GetBaseContextTags	0x90880	2019	Public, Static, HideBySig	IL
0x06000D35	StardewValley.ItemContextTagManager	HasBaseTag	0x910A4	13	Public, Static, HideBySig	IL
0x06000D36	StardewValley.ItemContextTagManager	DoesTagQueryMatch	0x910B2	22	Public, Static, HideBySig	IL
0x06000D37	StardewValley.ItemContextTagManager	DoAllTagsMatch	0x910CC	64	Public, Static, HideBySig	IL
0x06000D38	StardewValley.ItemContextTagManager	DoAnyTagsMatch	0x91128	77	Public, Static, HideBySig	IL
0x06000D39	StardewValley.ItemContextTagManager	DoesTagMatch	0x91194	63	Public, Static, HideBySig	IL
0x06000D3A	StardewValley.ItemContextTagManager	SanitizeContextTag	0x911DF	36	Public, Static, HideBySig	IL
0x06000D3B	StardewValley.ItemContextTagManager	GetColorFromTags	0x91204	2059	Public, Static, HideBySig	IL
0x06000D3C	StardewValley.ItemContextTagManager	ResetCache	0x91A38	11	Assembly, Static, HideBySig	IL
0x06000D3D	StardewValley.ItemContextTagManager	.cctor	0x91A44	11	Private, Static, HideBySig, SpecialName, RTSpecialName	IL
0x06000D3E	StardewValley.ItemRegistry	RegisterItemTypes	0x91A50	139	Assembly, Static, HideBySig	IL
0x06000D3F	StardewValley.ItemRegistry	AddTypeDefinition	0x91AE8	219	Public, Static, HideBySig	IL
0x06000D40	StardewValley.ItemRegistry	GetTypeDefinition	0x91BCF	17	Public, Static, HideBySig	IL
0x06000D41	StardewValley.ItemRegistry	RequireTypeDefinition	0x91BE1	33	Public, Static, HideBySig	IL
0x06000D42	StardewValley.ItemRegistry	RequireTypeDefinition	0x91C04	173	Public, Static, HideBySig	IL
0x06000D43	StardewValley.ItemRegistry	GetObjectTypeDefinition	0x91CBD	11	Public, Static, HideBySig	IL
0x06000D44	StardewValley.ItemRegistry	ResetCache	0x91CC9	16	Public, Static, HideBySig	IL
0x06000D45	StardewValley.ItemRegistry	HasItemId	0x91CDA	28	Public, Static, HideBySig	IL
0x06000D46	StardewValley.ItemRegistry	IsQualifiedItemId	0x91CF7	24	Public, Static, HideBySig	IL
0x06000D47	StardewValley.ItemRegistry	QualifyItemId	0x91D10	73	Public, Static, HideBySig	IL
0x06000D48	StardewValley.ItemRegistry	ManuallyQualifyItemId	0x91D68	67	Public, Static, HideBySig	IL
0x06000D49	StardewValley.ItemRegistry	GetMetadata	0x91DB8	115	Public, Static, HideBySig	IL
0x06000D4A	StardewValley.ItemRegistry	Exists	0x91E37	18	Public, Static, HideBySig	IL
0x06000D4B	StardewValley.ItemRegistry	ResolveMetadata	0x91E4C	22	Public, Static, HideBySig	IL
0x06000D4C	StardewValley.ItemRegistry	GetTypeDefinitionFor	0x91E70	88	Assembly, Static, HideBySig	IL
0x06000D4D	StardewValley.ItemRegistry	GetData	0x91EE4	18	Public, Static, HideBySig	IL
0x06000D4E	StardewValley.ItemRegistry	GetDataOrErrorItem	0x91EF8	101	Public, Static, HideBySig	IL
0x06000D4F	StardewValley.ItemRegistry	Create	0x91F6C	102	Public, Static, HideBySig	IL
0x06000D50	StardewValley.ItemRegistry	Create	0x91FE0	161	Public, Static, HideBySig	IL
0x06000D51	StardewValley.ItemRegistry	GetErrorItemName	0x9208D	16	Public, Static, HideBySig	IL
0x06000D52	StardewValley.ItemRegistry	GetErrorItemName	0x9209E	22	Public, Static, HideBySig	IL
0x06000D53	StardewValley.ItemRegistry	GetUnnamedItemName	0x920B5	16	Public, Static, HideBySig	IL
0x06000D54	StardewValley.ItemRegistry	GetUnnamedItemName	0x920C6	22	Public, Static, HideBySig	IL
0x06000D55	StardewValley.ItemRegistry	RebuildCache	0x920E0	175	Private, Static, HideBySig	IL
0x06000D56	StardewValley.ItemRegistry	.cctor	0x921B8	31	Private, Static, HideBySig, SpecialName, RTSpecialName	IL
0x06000D57	StardewValley.ItemRegistry	<AddTypeDefinition>g__GetException|17_0	0x921D8	160	Assembly, Static, HideBySig	IL
0x06000D58	StardewValley.ItemStockInformation	.ctor	0x92284	76	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D59	StardewValley.CharacterEventArgs	.ctor	0x922DC	21	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D5A	StardewValley.CharacterEventArgs	get_Character	0x922F2	7	Public, HideBySig, SpecialName	IL
0x06000D5B	StardewValley.CharacterEventArgs	get_Param	0x922FA	7	Public, HideBySig, SpecialName	IL
0x06000D5C	StardewValley.CharacterEventArgs	get_RepeatCount	0x92302	13	Public, HideBySig, SpecialName	IL
0x06000D5D	StardewValley.CharacterEventArgs	get_PreviousState	0x92310	16	Public, HideBySig, SpecialName	IL
0x06000D5E	StardewValley.CharacterEventArgs	get_TransitionState	0x92321	16	Public, HideBySig, SpecialName	IL
0x06000D5F	StardewValley.KeyEventArgs	.ctor	0x92332	14	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D60	StardewValley.KeyEventArgs	get_KeyCode	0x92341	7	Public, HideBySig, SpecialName	IL
0x06000D61	StardewValley.CharEnteredHandler	.ctor	0x0	0	Public, HideBySig, SpecialName, RTSpecialName	CodeTypeMask
0x06000D62	StardewValley.CharEnteredHandler	Invoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D63	StardewValley.CharEnteredHandler	BeginInvoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D64	StardewValley.CharEnteredHandler	EndInvoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D65	StardewValley.KeyEventHandler	.ctor	0x0	0	Public, HideBySig, SpecialName, RTSpecialName	CodeTypeMask
0x06000D66	StardewValley.KeyEventHandler	Invoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D67	StardewValley.KeyEventHandler	BeginInvoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D68	StardewValley.KeyEventHandler	EndInvoke	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask	CodeTypeMask
0x06000D69	StardewValley.KeyboardInput	add_CharEntered	0x9234C	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6A	StardewValley.KeyboardInput	remove_CharEntered	0x92380	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6B	StardewValley.KeyboardInput	add_KeyDown	0x923B4	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6C	StardewValley.KeyboardInput	remove_KeyDown	0x923E8	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6D	StardewValley.KeyboardInput	add_KeyUp	0x9241C	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6E	StardewValley.KeyboardInput	remove_KeyUp	0x92450	39	Public, Static, HideBySig, SpecialName	IL
0x06000D6F	StardewValley.KeyboardInput	ImmGetContext	0x0	0	Private, Static, HideBySig, PinvokeImpl	PreserveSig
0x06000D70	StardewValley.KeyboardInput	ImmAssociateContext	0x0	0	Private, Static, HideBySig, PinvokeImpl	PreserveSig
0x06000D71	StardewValley.KeyboardInput	CallWindowProc	0x0	0	Private, Static, HideBySig, PinvokeImpl	PreserveSig
0x06000D72	StardewValley.KeyboardInput	SetWindowLong	0x0	0	Private, Static, HideBySig, PinvokeImpl	PreserveSig
0x06000D73	StardewValley.KeyboardInput	Initialize	0x92484	96	Public, Static, HideBySig	IL
0x06000D74	StardewValley.KeyboardInput	HookProc	0x924F0	247	Private, Static, HideBySig	IL
0x06000D75	StardewValley.IKeyboardSubscriber	RecieveTextInput	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract	IL
0x06000D76	StardewValley.IKeyboardSubscriber	RecieveTextInput	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract	IL
0x06000D77	StardewValley.IKeyboardSubscriber	RecieveCommandInput	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract	IL
0x06000D78	StardewValley.IKeyboardSubscriber	RecieveSpecialInput	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract	IL
0x06000D79	StardewValley.IKeyboardSubscriber	get_Selected	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract, SpecialName	IL
0x06000D7A	StardewValley.IKeyboardSubscriber	set_Selected	0x0	0	Public, Virtual, HideBySig, VtableLayoutMask, Abstract, SpecialName	IL
0x06000D7B	StardewValley.KeyboardDispatcher	Cleanup	0x925F4	93	Public, HideBySig	IL
0x06000D7C	StardewValley.KeyboardDispatcher	.ctor	0x92660	188	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D7D	StardewValley.KeyboardDispatcher	Event_KeyDown	0x92728	80	Private, HideBySig	IL
0x06000D7E	StardewValley.KeyboardDispatcher	Event_TextInput	0x92784	105	Private, HideBySig	IL
0x06000D7F	StardewValley.KeyboardDispatcher	EventInput_KeyDown	0x927F9	18	Private, HideBySig	IL
0x06000D80	StardewValley.KeyboardDispatcher	EventInput_CharEntered	0x9280C	116	Private, HideBySig	IL
0x06000D81	StardewValley.KeyboardDispatcher	ShouldSuppress	0x9288C	2	Public, HideBySig	IL
0x06000D82	StardewValley.KeyboardDispatcher	Discard	0x9288F	41	Public, HideBySig	IL
0x06000D83	StardewValley.KeyboardDispatcher	Poll	0x928BC	521	Public, HideBySig	IL
0x06000D84	StardewValley.KeyboardDispatcher	get_Subscriber	0x92AFC	7	Public, HideBySig, SpecialName	IL
0x06000D85	StardewValley.KeyboardDispatcher	set_Subscriber	0x92B04	58	Public, HideBySig, SpecialName	IL
0x06000D86	StardewValley.KeyboardDispatcher	PasteThread	0x92B3F	12	Private, HideBySig	IL
0x06000D87	StardewValley.LightSource	get_Id	0x92B4C	12	Public, HideBySig, SpecialName	IL
0x06000D88	StardewValley.LightSource	set_Id	0x92B59	13	Public, HideBySig, SpecialName	IL
0x06000D89	StardewValley.LightSource	get_PlayerID	0x92B67	12	Public, HideBySig, SpecialName	IL
0x06000D8A	StardewValley.LightSource	set_PlayerID	0x92B74	13	Public, HideBySig, SpecialName	IL
0x06000D8B	StardewValley.LightSource	get_NetFields	0x92B82	7	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	IL
0x06000D8C	StardewValley.LightSource	.ctor	0x92B8C	326	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D8D	StardewValley.LightSource	.ctor	0x92CE0	108	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D8E	StardewValley.LightSource	.ctor	0x92D58	23	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D8F	StardewValley.LightSource	loadTextureFromConstantValue	0x92D7C	197	Private, HideBySig	IL
0x06000D90	StardewValley.LightSource	IsOnScreen	0x92E50	196	Public, HideBySig	IL
0x06000D91	StardewValley.LightSource	Draw	0x92F20	306	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000D92	StardewValley.LightSource	Clone	0x93060	101	Public, HideBySig	IL
0x06000D93	StardewValley.LightSource	<.ctor>b__29_0	0x930D1	8	Private, HideBySig	IL
0x06000D94	StardewValley.LocalizedContentManager	add_OnLanguageChange	0x930DC	39	Public, Static, HideBySig, SpecialName	IL
0x06000D95	StardewValley.LocalizedContentManager	remove_OnLanguageChange	0x93110	39	Public, Static, HideBySig, SpecialName	IL
0x06000D96	StardewValley.LocalizedContentManager	PlatformEnsureManifestInitialized	0x93144	302	Private, HideBySig	IL
0x06000D97	StardewValley.LocalizedContentManager	EnsureManifestInitialized	0x9329C	125	Private, HideBySig	IL
0x06000D98	StardewValley.LocalizedContentManager	GetDefaultLanguageCode	0x93338	2	Public, Static, HideBySig	IL
0x06000D99	StardewValley.LocalizedContentManager	get_CurrentLanguageString	0x9333B	28	Public, Static, HideBySig, SpecialName	IL
0x06000D9A	StardewValley.LocalizedContentManager	get_CurrentLanguageCode	0x93358	6	Public, Static, HideBySig, SpecialName	IL
0x06000D9B	StardewValley.LocalizedContentManager	set_CurrentLanguageCode	0x93360	224	Public, Static, HideBySig, SpecialName	IL
0x06000D9C	StardewValley.LocalizedContentManager	get_CurrentLanguageLatin	0x9344C	90	Public, Static, HideBySig, SpecialName	IL
0x06000D9D	StardewValley.LocalizedContentManager	.ctor	0x934B2	16	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D9E	StardewValley.LocalizedContentManager	.ctor	0x934C3	19	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000D9F	StardewValley.LocalizedContentManager	get_CurrentModLanguage	0x934D7	6	Public, Static, HideBySig, SpecialName	IL
0x06000DA0	StardewValley.LocalizedContentManager	_IsStringAt	0x934E0	52	Family, Static, HideBySig	IL
0x06000DA1	StardewValley.LocalizedContentManager	FormatTimeString	0x93520	516	Public, Static, HideBySig	IL
0x06000DA2	StardewValley.LocalizedContentManager	SetModLanguage	0x93730	23	Public, Static, HideBySig	IL
0x06000DA3	StardewValley.LocalizedContentManager	GetContentRoot	0x93748	98	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DA4	StardewValley.LocalizedContentManager	DoesAssetExist	0x937B8	146	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DA5	StardewValley.LocalizedContentManager	LoadImpl	0x93856	39	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DA6	StardewValley.LocalizedContentManager	Load	0x9387E	13	Public, Virtual, HideBySig	IL
0x06000DA7	StardewValley.LocalizedContentManager	Load	0x9388C	207	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DA8	StardewValley.LocalizedContentManager	LanguageCodeString	0x93984	166	Public, Static, HideBySig	IL
0x06000DA9	StardewValley.LocalizedContentManager	GetCurrentLanguage	0x93A36	6	Public, HideBySig	IL
0x06000DAA	StardewValley.LocalizedContentManager	GetString	0x93A40	43	Private, HideBySig	IL
0x06000DAB	StardewValley.LocalizedContentManager	IsValidTranslationKey	0x93A78	23	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DAC	StardewValley.LocalizedContentManager	LoadStringReturnNullIfNotFound	0x93AAC	53	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DAD	StardewValley.LocalizedContentManager	LoadStringReturnNullIfNotFound	0x93AF0	22	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DAE	StardewValley.LocalizedContentManager	LoadStringReturnNullIfNotFound	0x93B14	24	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DAF	StardewValley.LocalizedContentManager	LoadStringReturnNullIfNotFound	0x93B38	22	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB0	StardewValley.LocalizedContentManager	LoadString	0x93B5A	14	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB1	StardewValley.LocalizedContentManager	PreprocessString	0x93B69	42	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB2	StardewValley.LocalizedContentManager	ShouldUseGenderedCharacterTranslations	0x93B94	39	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB3	StardewValley.LocalizedContentManager	LoadString	0x93BBC	25	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB4	StardewValley.LocalizedContentManager	LoadString	0x93BF4	26	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB5	StardewValley.LocalizedContentManager	LoadString	0x93C2C	28	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB6	StardewValley.LocalizedContentManager	LoadString	0x93C64	29	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB7	StardewValley.LocalizedContentManager	LoadBaseStringOrNull	0x93CA0	30	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB8	StardewValley.LocalizedContentManager	LoadBaseString	0x93CCA	13	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DB9	StardewValley.LocalizedContentManager	parseStringPath	0x93CD8	62	Private, HideBySig	IL
0x06000DBA	StardewValley.LocalizedContentManager	CreateTemporary	0x93D22	24	Public, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DBB	StardewValley.LocalizedContentManager	.cctor	0x93D3B	59	Private, Static, HideBySig, SpecialName, RTSpecialName	IL
0x06000DBC	StardewValley.InstanceStatics	.ctor	0x93D77	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DBD	StardewValley.InstancedStatic	.ctor	0x93D7F	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DBE	StardewValley.NonInstancedStatic	.ctor	0x93D87	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DBF	StardewValley.LocalMultiplayer	IsLocalMultiplayer	0x93D8F	28	Public, Static, HideBySig	IL
0x06000DC0	StardewValley.LocalMultiplayer	Initialize	0x93DAC	11	Public, Static, HideBySig	IL
0x06000DC1	StardewValley.LocalMultiplayer	GetStaticFieldsAndDefaults	0x93DB8	415	Private, Static, HideBySig	IL
0x06000DC2	StardewValley.LocalMultiplayer	GenerateDynamicMethodsForStatics	0x93F74	1109	Private, Static, HideBySig	IL
0x06000DC3	StardewValley.LocalMultiplayer	SaveOptions	0x94400	50	Public, Static, HideBySig	IL
0x06000DC4	StardewValley.LocalMultiplayer	.ctor	0x94433	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DC5	StardewValley.InstanceGame	get_IsMainInstance	0x9443B	39	Public, HideBySig, SpecialName	IL
0x06000DC6	StardewValley.InstanceGame	Initialize	0x94463	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DC7	StardewValley.InstanceGame	LoadContent	0x94465	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DC8	StardewValley.InstanceGame	UnloadContent	0x94467	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DC9	StardewValley.InstanceGame	Update	0x94469	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DCA	StardewValley.InstanceGame	OnActivated	0x9446B	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DCB	StardewValley.InstanceGame	Draw	0x9446D	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DCC	StardewValley.InstanceGame	get_GraphicsDevice	0x9446F	11	Public, HideBySig, SpecialName	IL
0x06000DCD	StardewValley.InstanceGame	get_Content	0x9447B	11	Public, HideBySig, SpecialName	IL
0x06000DCE	StardewValley.InstanceGame	get_Components	0x94487	11	Public, HideBySig, SpecialName	IL
0x06000DCF	StardewValley.InstanceGame	get_Window	0x94493	11	Public, HideBySig, SpecialName	IL
0x06000DD0	StardewValley.InstanceGame	get_IsFixedTimeStep	0x9449F	11	Public, HideBySig, SpecialName	IL
0x06000DD1	StardewValley.InstanceGame	set_IsFixedTimeStep	0x944AB	12	Public, HideBySig, SpecialName	IL
0x06000DD2	StardewValley.InstanceGame	get_IsActive	0x944B8	11	Public, HideBySig, SpecialName	IL
0x06000DD3	StardewValley.InstanceGame	get_IsMouseVisible	0x944C4	11	Public, HideBySig, SpecialName	IL
0x06000DD4	StardewValley.InstanceGame	set_IsMouseVisible	0x944D0	12	Public, HideBySig, SpecialName	IL
0x06000DD5	StardewValley.InstanceGame	BeginDraw	0x944DD	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DD6	StardewValley.InstanceGame	EndDraw	0x944DF	1	Family, Virtual, HideBySig, VtableLayoutMask	IL
0x06000DD7	StardewValley.InstanceGame	Exit	0x944E1	11	Public, HideBySig	IL
0x06000DD8	StardewValley.InstanceGame	get_TargetElapsedTime	0x944ED	11	Public, HideBySig, SpecialName	IL
0x06000DD9	StardewValley.InstanceGame	set_TargetElapsedTime	0x944F9	12	Public, HideBySig, SpecialName	IL
0x06000DDA	StardewValley.InstanceGame	.ctor	0x94506	7	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DDB	StardewValley.GameRunner	.ctor	0x94510	283	Public, HideBySig, SpecialName, RTSpecialName	IL
0x06000DDC	StardewValley.GameRunner	OnActivated	0x94638	39	Family, Virtual, HideBySig	IL
